2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-43
3, Осн. iнженерiї знань (лекц),ас.Панасюк Ю.В./доц.Паночко Г.I.,128, NULL, NULL, NULL, Середа, ФеI-43
4, Сист.штучн.iнтелекту (лекц),доц. Грабовський В.А.,129, NULL, NULL, NULL, Середа, ФеI-43
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-43
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-43
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-43
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-43
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-43
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-43
4, Осн.комп.лiнгвiстики (лекц),проф. Кушнiр О.С.,129., NULL, NULL, NULL, Четвер, ФеI-43
5, Веб-аналiтика (лекц),проф. Огiрко I.В.,2., NULL, NULL, NULL, Четвер, ФеI-43
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-43
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-43
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-43
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-43
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-43
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-44
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-44
3, Ел.навч.та докумет. (лаб),ас. Футей О.В.,10, NULL, NULL, NULL, Понедiлок, ФеI-44
4, Сист.штучн.iнтелекту (лаб),доц. Грабовський В.А.,1, NULL, NULL, NULL, Понедiлок, ФеI-44
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-44
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-44
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
3, Спецiал.комп.системи (лаб),доц. Флюнт О.Є.,3, NULL, NULL, NULL, Вiвторок, ФеI-44
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-44
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-44
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-44
3, Спецiал.комп.системи (лекц),доц. Флюнт. О.Є.,129., NULL, NULL, NULL, Середа, ФеI-44
4, Сист.штучн.iнтелекту (лекц),доц. Грабовський В.А.,129, NULL, NULL, NULL, Середа, ФеI-44
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-44
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-44
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-44
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
4, Ел.навч.та докумет. (лекц),ас. Футей О.В.,128, NULL, NULL, NULL, Четвер, ФеI-44
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-44
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-44
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-44
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-44
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-51
3, Акт.пит.сенс.електр. (лекц),проф. Павлик Б.В.,413, NULL, NULL, NULL, Вiвторок, ФеM-51
4, Суч.методи мед.дiаг. (лекц),доц. Кухарський I.Й.,3, NULL, NULL, NULL, Вiвторок, ФеM-51
5, Ел.яв.в нанор.сист. (лекц),доц. Бiгун Р.I.,5, NULL, NULL, NULL, Вiвторок, ФеM-51
6, Осн.електр.мiкроск. (лекц),доц. Пенюх Б.Р.,5, NULL, NULL, NULL, Вiвторок, ФеM-51
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-51
5, Суч.методи мед.дiаг. (лаб),Вороняк М.I., Iн-т гем.,Осн.електр.мiкроск. (лаб),доц. Пенюх Б.Р.,403,Середа, ФеM-51
6, Акт.пит.сенс.електр. (лаб),проф. Павлик Б.В.,416,Суч.методи мед.дiаг. (лаб),Вороняк М.I. Iн-т гем., Середа, ФеM-51
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-51
5, Ел.яв.в нанор.сист. (лаб),ас. Бучковська М.Д.,406,Акт.пит.сенс.електр. (лаб),проф. Павлик Б.В.,416, Четвер, ФеM-51
6, Осн.електр.мiкроск. (лаб),доц. Пенюх Б.Р.,403,Ел.яв.в нанор.сист. (лаб),ас. Бучковська М.Д.,406,Четвер, ФеM-51
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-52
2, Бiомедичнi сенсори (лекц),доц. Лучечко А.П.,413, NULL, NULL, NULL, Вiвторок, ФеM-52
3, Акт.пит.сенс.електр. (лекц),проф. Павлик Б.В.,413, NULL, NULL, NULL, Вiвторок, ФеM-52
4, Суч.методи мед.дiаг. (лекц),доц. Кухарський I.Й.,3, NULL, NULL, NULL, Вiвторок, ФеM-52
5, Ел.яв.в нанор.сист. (лекц),доц. Бiгун Р.I.,5, NULL, NULL, NULL, Вiвторок, ФеM-52
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-52
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-52
2, Акт.пит.сенс.електр. (лаб),проф. Павлик Б.В.,416, NULL, NULL, NULL, Середа, ФеM-52
3, Ел.яв.в нанор.сист. (лаб),ас. Бучковська М.Д.,406, NULL, NULL, NULL, Середа, ФеM-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-52
5, Акт.пит.сенс.електр. (лаб),проф. Павлик Б.В.,416, NULL, NULL, NULL, Середа, ФеM-52
6, Ел.яв.в нанор.сист. (лаб),ас. Бучковська М.Д.,406, NULL, NULL, NULL, Середа, ФеM-52
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-52
5, Суч.методи мед.дiаг. (лаб),доц. Кухарський I.Й. Iн-т гем.,Бiомедичнi сенсори (лаб),доц. Лучечко А.П.,424,Четвер, ФеM-52
6, Бiомедичнi сенсори (лаб),доц. Лучечко А.П.,424,Суч.методи мед.дiаг. (лаб),Вороняк М.I. Iн-т гем., Четвер, ФеM-52
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-51
2, Стохаст.моделювання (лекц),доц. Соколовський Б.С.,1, NULL, NULL, NULL, Вiвторок, ФеI-51
3, Методол.наук.досл. (лекц),проф. Болеста I.М.,130, NULL, NULL, NULL, Вiвторок, ФеI-51
4, Ком.лiн.та обр.пр.м. (лекц),проф. Кушнiр О.С.,130, NULL, NULL, NULL, Вiвторок, ФеI-51
5, Сист.компют.матем. (лекц),доц. Назаркевич М.А.,129, NULL, NULL, NULL, Вiвторок, ФеI-51
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-51
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-51
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-51
6, Ком.лiн.та обр.пр.м. (лаб),проф. Кушнiр О.С.,7, NULL, NULL, NULL, Середа, ФеI-51
7, Сист.компют.матем. (лаб),доц. Назаркевич М.А.,11, NULL, NULL, NULL, Середа, ФеI-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-51
4, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-51
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-51
6, Стохаст.моделювання (лаб),доц. Соколовський Б.С.,9, NULL, NULL, NULL, Четвер, ФеI-51
7, Методол.наук.досл. (лаб),проф. Болеста I.М.,1, NULL, NULL, NULL, Четвер, ФеI-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-51
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-51
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-51
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-52
2, Стохаст.моделювання (лекц),доц. Соколовський Б.С.,1, NULL, NULL, NULL, Вiвторок, ФеI-52
3, Методол.наук.досл. (лекц),проф. Болеста I.М.,130, NULL, NULL, NULL, Вiвторок, ФеI-52
4, Ком.лiн.та обр.пр.м. (лекц),проф. Кушнiр О.С.,130, NULL, NULL, NULL, Вiвторок, ФеI-52
5, Проект.кiберф.сист. (лекц),проф. Юзевич В.М.,3, NULL, NULL, NULL, Вiвторок, ФеI-52
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-52
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-52
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-52
6, Стохаст.моделювання (лаб),доц. Соколовський Б.С.,9, NULL, NULL, NULL, Середа, ФеI-52
7, Ком.лiн.та обр.пр.м. (лаб),проф. Кушнiр О.С.,7, NULL, NULL, NULL, Середа, ФеI-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-52
4, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-52
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-52
6, Методол.наук.досл. (лаб),проф. Болеста I.М.,1, NULL, NULL, NULL, Четвер, ФеI-52
7, Проект.кiберф.сист. (лаб),проф. Юзевич В.М.,11, NULL, NULL, NULL, Четвер, ФеI-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-52
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-52
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-52
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-53
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-53
2, Стохаст.моделювання (лекц),доц. Соколовський Б.С.,1, NULL, NULL, NULL, Вiвторок, ФеI-53
3, Методол.наук.досл. (лекц),проф. Болеста I.М.,130, NULL, NULL, NULL, Вiвторок, ФеI-53
4, Ком.лiн.та обр.пр.м. (лекц),проф. Кушнiр О.С.,130, NULL, NULL, NULL, Вiвторок, ФеI-53
5, Розпiзнаван.образiв (лекц),доц. Фургала Ю.М.,2, NULL, NULL, NULL, Вiвторок, ФеI-53
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-53
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-53
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-53
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-53
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-53
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-53
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-53
6, Методол.наук.досл. (лаб),проф. Болеста I.М.,12, NULL, NULL, NULL, Середа, ФеI-53
7, Ком.лiн.та обр.пр.м. (лаб),ас. Горон Б.I.,3, NULL, NULL, NULL, Середа, ФеI-53
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-53
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-53
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-53
4, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-53
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-53
6, Розпiзнаван.образiв (лаб),доц. Фургала Ю.М.,11, NULL, NULL, NULL, Четвер, ФеI-53
7, Стохаст.моделювання (лаб),доц. Соколовський Б.С.,9, NULL, NULL, NULL, Четвер, ФеI-53
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-53
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-53
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-53
